student_id,subject,score,lesson,iq_level,study_hours_per_week,attendance_rate,student_type
STU0960,ICT,65.63,ICT_General,102.0,2.5,54.92,science_oriented
STU0961,Sinhala,55.27,Sinhala_General,104.0,7.8,80.0,balanced
STU0961,Mathematics,40.7,Mathematics_General,104.0,7.8,80.0,balanced
STU0961,Science,57.65,Science_General,104.0,7.8,80.0,balanced
STU0961,English,46.06,English_General,104.0,7.8,80.0,balanced
STU0961,History,36.37,History_General,104.0,7.8,80.0,balanced
STU0961,Buddhism,73.3,Buddhism_General,104.0,7.8,80.0,balanced
STU0961,Geography,52.96,Geography_General,104.0,7.8,80.0,balanced
STU0961,ICT,50.68,ICT_General,104.0,7.8,80.0,balanced
STU0961,Sinhala,54.77,Sinhala_General,104.0,7.8,74.75,balanced
STU0961,Mathematics,42.6,Mathematics_General,104.0,7.8,74.75,balanced
STU0961,Science,55.85,Science_General,104.0,7.8,74.75,balanced
STU0961,English,46.44,English_General,104.0,7.8,74.75,balanced
STU0961,History,38.36,History_General,104.0,7.8,74.75,balanced
STU0961,Buddhism,73.45,Buddhism_General,104.0,7.8,74.75,balanced
STU0961,Geography,53.12,Geography_General,104.0,7.8,74.75,balanced
STU0961,ICT,50.62,ICT_General,104.0,7.8,74.75,balanced
STU0961,Sinhala,55.83,Sinhala_General,104.0,7.8,67.88,balanced
STU0961,Mathematics,43.14,Mathematics_General,104.0,7.8,67.88,balanced
STU0961,Science,56.79,Science_General,104.0,7.8,67.88,balanced
STU0961,English,45.96,English_General,104.0,7.8,67.88,balanced
STU0961,History,37.86,History_General,104.0,7.8,67.88,balanced
STU0961,Buddhism,74.45,Buddhism_General,104.0,7.8,67.88,balanced
STU0961,Geography,53.38,Geography_General,104.0,7.8,67.88,balanced
STU0961,ICT,53.06,ICT_General,104.0,7.8,67.88,balanced
STU0962,Sinhala,29.79,Sinhala_General,96.0,7.3,58.0,language_oriented
STU0962,Mathematics,23.65,Mathematics_General,96.0,7.3,58.0,language_oriented
STU0962,Science,31.69,Science_General,96.0,7.3,58.0,language_oriented
STU0962,English,31.58,English_General,96.0,7.3,58.0,language_oriented
STU0962,History,31.2,History_General,96.0,7.3,58.0,language_oriented
STU0962,Buddhism,49.1,Buddhism_General,96.0,7.3,58.0,language_oriented
STU0962,Geography,32.22,Geography_General,96.0,7.3,58.0,language_oriented
STU0962,ICT,36.87,ICT_General,96.0,7.3,58.0,language_oriented
STU0962,Sinhala,31.34,Sinhala_General,96.0,7.3,55.05,language_oriented
STU0962,Mathematics,24.94,Mathematics_General,96.0,7.3,55.05,language_oriented
STU0962,Science,33.78,Science_General,96.0,7.3,55.05,language_oriented
STU0962,English,35.12,English_General,96.0,7.3,55.05,language_oriented
STU0962,History,34.04,History_General,96.0,7.3,55.05,language_oriented
STU0962,Buddhism,51.58,Buddhism_General,96.0,7.3,55.05,language_oriented
STU0962,Geography,32.04,Geography_General,96.0,7.3,55.05,language_oriented
STU0962,ICT,41.8,ICT_General,96.0,7.3,55.05,language_oriented
STU0962,Sinhala,33.34,Sinhala_General,96.0,7.3,67.36,language_oriented
STU0962,Mathematics,25.1,Mathematics_General,96.0,7.3,67.36,language_oriented
STU0962,Science,35.93,Science_General,96.0,7.3,67.36,language_oriented
STU0962,English,35.05,English_General,96.0,7.3,67.36,language_oriented
STU0962,History,35.86,History_General,96.0,7.3,67.36,language_oriented
STU0962,Buddhism,54.53,Buddhism_General,96.0,7.3,67.36,language_oriented
STU0962,Geography,33.17,Geography_General,96.0,7.3,67.36,language_oriented
STU0962,ICT,41.44,ICT_General,96.0,7.3,67.36,language_oriented
STU0963,Sinhala,72.14,Sinhala_General,108.0,13.5,72.5,language_oriented
STU0963,Mathematics,71.73,Mathematics_General,108.0,13.5,72.5,language_oriented
STU0963,Science,57.37,Science_General,108.0,13.5,72.5,language_oriented
STU0963,English,80.86,English_General,108.0,13.5,72.5,language_oriented
STU0963,History,77.66,History_General,108.0,13.5,72.5,language_oriented
STU0963,Buddhism,94.65,Buddhism_General,108.0,13.5,72.5,language_oriented
STU0963,Geography,68.79,Geography_General,108.0,13.5,72.5,language_oriented
STU0963,ICT,45.03,ICT_General,108.0,13.5,72.5,language_oriented
STU0963,Sinhala,74.8,Sinhala_General,108.0,13.5,59.09,language_oriented
STU0963,Mathematics,75.19,Mathematics_General,108.0,13.5,59.09,language_oriented
STU0963,Science,61.36,Science_General,108.0,13.5,59.09,language_oriented
STU0963,English,84.43,English_General,108.0,13.5,59.09,language_oriented
STU0963,History,84.0,History_General,108.0,13.5,59.09,language_oriented
STU0963,Buddhism,96.32,Buddhism_General,108.0,13.5,59.09,language_oriented
STU0963,Geography,72.26,Geography_General,108.0,13.5,59.09,language_oriented
STU0963,ICT,48.34,ICT_General,108.0,13.5,59.09,language_oriented
STU0963,Sinhala,81.2,Sinhala_General,108.0,13.5,59.07,language_oriented
STU0963,Mathematics,78.73,Mathematics_General,108.0,13.5,59.07,language_oriented
STU0963,Science,65.06,Science_General,108.0,13.5,59.07,language_oriented
STU0963,English,86.66,English_General,108.0,13.5,59.07,language_oriented
STU0963,History,85.25,History_General,108.0,13.5,59.07,language_oriented
STU0963,Buddhism,96.82,Buddhism_General,108.0,13.5,59.07,language_oriented
STU0963,Geography,76.0,Geography_General,108.0,13.5,59.07,language_oriented
STU0963,ICT,51.2,ICT_General,108.0,13.5,59.07,language_oriented
STU0964,Sinhala,91.6,Sinhala_General,111.0,19.1,86.5,science_oriented
STU0964,Mathematics,96.2,Mathematics_General,111.0,19.1,86.5,science_oriented
STU0964,Science,97.87,Science_General,111.0,19.1,86.5,science_oriented
STU0964,English,92.57,English_General,111.0,19.1,86.5,science_oriented
STU0964,History,96.14,History_General,111.0,19.1,86.5,science_oriented
STU0964,Buddhism,97.75,Buddhism_General,111.0,19.1,86.5,science_oriented
STU0964,Geography,96.66,Geography_General,111.0,19.1,86.5,science_oriented
STU0964,ICT,96.99,ICT_General,111.0,19.1,86.5,science_oriented
STU0964,Sinhala,89.89,Sinhala_General,111.0,19.1,84.34,science_oriented
STU0964,Mathematics,96.5,Mathematics_General,111.0,19.1,84.34,science_oriented
STU0964,Science,97.73,Science_General,111.0,19.1,84.34,science_oriented
STU0964,English,92.21,English_General,111.0,19.1,84.34,science_oriented
STU0964,History,95.21,History_General,111.0,19.1,84.34,science_oriented
STU0964,Buddhism,97.62,Buddhism_General,111.0,19.1,84.34,science_oriented
STU0964,Geography,96.28,Geography_General,111.0,19.1,84.34,science_oriented
STU0964,ICT,97.7,ICT_General,111.0,19.1,84.34,science_oriented
STU0964,Sinhala,92.64,Sinhala_General,111.0,19.1,90.16,science_oriented
STU0964,Mathematics,96.91,Mathematics_General,111.0,19.1,90.16,science_oriented
STU0964,Science,97.58,Science_General,111.0,19.1,90.16,science_oriented
STU0964,English,92.67,English_General,111.0,19.1,90.16,science_oriented
STU0964,History,95.59,History_General,111.0,19.1,90.16,science_oriented
STU0964,Buddhism,97.89,Buddhism_General,111.0,19.1,90.16,science_oriented
STU0964,Geography,96.11,Geography_General,111.0,19.1,90.16,science_oriented
STU0964,ICT,97.05,ICT_General,111.0,19.1,90.16,science_oriented
STU0965,Sinhala,63.53,Sinhala_General,109.0,12.4,81.0,science_oriented
STU0965,Mathematics,62.92,Mathematics_General,109.0,12.4,81.0,science_oriented
STU0965,Science,67.43,Science_General,109.0,12.4,81.0,science_oriented
STU0965,English,76.89,English_General,109.0,12.4,81.0,science_oriented
STU0965,History,67.26,History_General,109.0,12.4,81.0,science_oriented
STU0965,Buddhism,56.62,Buddhism_General,109.0,12.4,81.0,science_oriented
STU0965,Geography,53.29,Geography_General,109.0,12.4,81.0,science_oriented
STU0965,ICT,79.23,ICT_General,109.0,12.4,81.0,science_oriented
STU0965,Sinhala,65.52,Sinhala_General,109.0,12.4,80.81,science_oriented
STU0965,Mathematics,65.7,Mathematics_General,109.0,12.4,80.81,science_oriented
STU0965,Science,66.97,Science_General,109.0,12.4,80.81,science_oriented
STU0965,English,73.82,English_General,109.0,12.4,80.81,science_oriented
STU0965,History,67.45,History_General,109.0,12.4,80.81,science_oriented
STU0965,Buddhism,58.78,Buddhism_General,109.0,12.4,80.81,science_oriented
STU0965,Geography,54.88,Geography_General,109.0,12.4,80.81,science_oriented
STU0965,ICT,80.95,ICT_General,109.0,12.4,80.81,science_oriented
STU0965,Sinhala,67.52,Sinhala_General,109.0,12.4,80.31,science_oriented
STU0965,Mathematics,67.18,Mathematics_General,109.0,12.4,80.31,science_oriented
STU0965,Science,68.83,Science_General,109.0,12.4,80.31,science_oriented
STU0965,English,79.53,English_General,109.0,12.4,80.31,science_oriented
STU0965,History,68.96,History_General,109.0,12.4,80.31,science_oriented
STU0965,Buddhism,59.0,Buddhism_General,109.0,12.4,80.31,science_oriented
STU0965,Geography,56.04,Geography_General,109.0,12.4,80.31,science_oriented
STU0965,ICT,83.16,ICT_General,109.0,12.4,80.31,science_oriented
STU0966,Sinhala,68.46,Sinhala_General,111.0,10.6,85.5,practical
STU0966,Mathematics,78.42,Mathematics_General,111.0,10.6,85.5,practical
STU0966,Science,69.23,Science_General,111.0,10.6,85.5,practical
STU0966,English,82.23,English_General,111.0,10.6,85.5,practical
STU0966,History,45.06,History_General,111.0,10.6,85.5,practical
STU0966,Buddhism,70.17,Buddhism_General,111.0,10.6,85.5,practical
STU0966,Geography,90.98,Geography_General,111.0,10.6,85.5,practical
STU0966,ICT,76.41,ICT_General,111.0,10.6,85.5,practical
STU0966,Sinhala,72.59,Sinhala_General,111.0,10.6,83.84,practical
STU0966,Mathematics,82.38,Mathematics_General,111.0,10.6,83.84,practical
STU0966,Science,74.82,Science_General,111.0,10.6,83.84,practical
STU0966,English,85.18,English_General,111.0,10.6,83.84,practical
STU0966,History,51.14,History_General,111.0,10.6,83.84,practical
STU0966,Buddhism,73.35,Buddhism_General,111.0,10.6,83.84,practical
STU0966,Geography,91.33,Geography_General,111.0,10.6,83.84,practical
STU0966,ICT,78.65,ICT_General,111.0,10.6,83.84,practical
STU0966,Sinhala,77.4,Sinhala_General,111.0,10.6,87.05,practical
STU0966,Mathematics,84.74,Mathematics_General,111.0,10.6,87.05,practical
STU0966,Science,79.67,Science_General,111.0,10.6,87.05,practical
STU0966,English,88.72,English_General,111.0,10.6,87.05,practical
STU0966,History,55.81,History_General,111.0,10.6,87.05,practical
STU0966,Buddhism,77.84,Buddhism_General,111.0,10.6,87.05,practical
STU0966,Geography,93.61,Geography_General,111.0,10.6,87.05,practical
STU0966,ICT,82.6,ICT_General,111.0,10.6,87.05,practical
STU0967,Sinhala,97.08,Sinhala_General,120.0,13.8,88.0,science_oriented
STU0967,Mathematics,97.82,Mathematics_General,120.0,13.8,88.0,science_oriented
STU0967,Science,97.43,Science_General,120.0,13.8,88.0,science_oriented
STU0967,English,90.51,English_General,120.0,13.8,88.0,science_oriented
STU0967,History,97.89,History_General,120.0,13.8,88.0,science_oriented
STU0967,Buddhism,97.83,Buddhism_General,120.0,13.8,88.0,science_oriented
STU0967,Geography,97.22,Geography_General,120.0,13.8,88.0,science_oriented
STU0967,ICT,97.78,ICT_General,120.0,13.8,88.0,science_oriented
STU0967,Sinhala,97.88,Sinhala_General,120.0,13.8,91.41,science_oriented
STU0967,Mathematics,97.56,Mathematics_General,120.0,13.8,91.41,science_oriented
STU0967,Science,97.84,Science_General,120.0,13.8,91.41,science_oriented
STU0967,English,94.08,English_General,120.0,13.8,91.41,science_oriented
STU0967,History,97.56,History_General,120.0,13.8,91.41,science_oriented
STU0967,Buddhism,97.69,Buddhism_General,120.0,13.8,91.41,science_oriented
STU0967,Geography,97.8,Geography_General,120.0,13.8,91.41,science_oriented
STU0967,ICT,97.86,ICT_General,120.0,13.8,91.41,science_oriented
STU0967,Sinhala,97.64,Sinhala_General,120.0,13.8,86.01,science_oriented
STU0967,Mathematics,97.75,Mathematics_General,120.0,13.8,86.01,science_oriented
STU0967,Science,97.49,Science_General,120.0,13.8,86.01,science_oriented
STU0967,English,95.53,English_General,120.0,13.8,86.01,science_oriented
STU0967,History,97.87,History_General,120.0,13.8,86.01,science_oriented
STU0967,Buddhism,98.1,Buddhism_General,120.0,13.8,86.01,science_oriented
STU0967,Geography,97.68,Geography_General,120.0,13.8,86.01,science_oriented
STU0967,ICT,98.04,ICT_General,120.0,13.8,86.01,science_oriented
STU0968,Sinhala,20.85,Sinhala_General,92.0,3.2,30.0,language_oriented
STU0968,Mathematics,14.19,Mathematics_General,92.0,3.2,30.0,language_oriented
STU0968,Science,16.02,Science_General,92.0,3.2,30.0,language_oriented
STU0968,English,38.32,English_General,92.0,3.2,30.0,language_oriented
STU0968,History,23.63,History_General,92.0,3.2,30.0,language_oriented
STU0968,Buddhism,29.17,Buddhism_General,92.0,3.2,30.0,language_oriented
STU0968,Geography,30.09,Geography_General,92.0,3.2,30.0,language_oriented
STU0968,ICT,27.11,ICT_General,92.0,3.2,30.0,language_oriented
STU0968,Sinhala,21.56,Sinhala_General,92.0,3.2,34.34,language_oriented
STU0968,Mathematics,15.73,Mathematics_General,92.0,3.2,34.34,language_oriented
STU0968,Science,17.2,Science_General,92.0,3.2,34.34,language_oriented
STU0968,English,40.59,English_General,92.0,3.2,34.34,language_oriented
STU0968,History,24.46,History_General,92.0,3.2,34.34,language_oriented
STU0968,Buddhism,29.5,Buddhism_General,92.0,3.2,34.34,language_oriented
STU0968,Geography,30.36,Geography_General,92.0,3.2,34.34,language_oriented
STU0968,ICT,29.72,ICT_General,92.0,3.2,34.34,language_oriented
STU0968,Sinhala,24.29,Sinhala_General,92.0,3.2,30.57,language_oriented
STU0968,Mathematics,14.46,Mathematics_General,92.0,3.2,30.57,language_oriented
STU0968,Science,18.83,Science_General,92.0,3.2,30.57,language_oriented
STU0968,English,41.99,English_General,92.0,3.2,30.57,language_oriented
STU0968,History,26.29,History_General,92.0,3.2,30.57,language_oriented
STU0968,Buddhism,30.87,Buddhism_General,92.0,3.2,30.57,language_oriented
STU0968,Geography,32.46,Geography_General,92.0,3.2,30.57,language_oriented
STU0968,ICT,29.67,ICT_General,92.0,3.2,30.57,language_oriented
STU0969,Sinhala,42.15,Sinhala_General,97.0,9.3,44.0,balanced
STU0969,Mathematics,35.04,Mathematics_General,97.0,9.3,44.0,balanced
STU0969,Science,52.54,Science_General,97.0,9.3,44.0,balanced
STU0969,English,51.63,English_General,97.0,9.3,44.0,balanced
STU0969,History,29.87,History_General,97.0,9.3,44.0,balanced
STU0969,Buddhism,62.74,Buddhism_General,97.0,9.3,44.0,balanced
STU0969,Geography,55.78,Geography_General,97.0,9.3,44.0,balanced
STU0969,ICT,46.5,ICT_General,97.0,9.3,44.0,balanced
STU0969,Sinhala,43.4,Sinhala_General,97.0,9.3,40.91,balanced
STU0969,Mathematics,36.58,Mathematics_General,97.0,9.3,40.91,balanced
STU0969,Science,55.7,Science_General,97.0,9.3,40.91,balanced
STU0969,English,52.15,English_General,97.0,9.3,40.91,balanced
STU0969,History,29.07,History_General,97.0,9.3,40.91,balanced
STU0969,Buddhism,65.64,Buddhism_General,97.0,9.3,40.91,balanced
STU0969,Geography,58.98,Geography_General,97.0,9.3,40.91,balanced
STU0969,ICT,46.79,ICT_General,97.0,9.3,40.91,balanced
STU0969,Sinhala,44.68,Sinhala_General,97.0,9.3,39.9,balanced
STU0969,Mathematics,39.42,Mathematics_General,97.0,9.3,39.9,balanced
STU0969,Science,56.49,Science_General,97.0,9.3,39.9,balanced
STU0969,English,54.35,English_General,97.0,9.3,39.9,balanced
STU0969,History,32.34,History_General,97.0,9.3,39.9,balanced
STU0969,Buddhism,66.58,Buddhism_General,97.0,9.3,39.9,balanced
STU0969,Geography,60.0,Geography_General,97.0,9.3,39.9,balanced
STU0969,ICT,50.7,ICT_General,97.0,9.3,39.9,balanced
STU0970,Sinhala,95.13,Sinhala_General,108.0,14.7,74.5,language_oriented
STU0970,Mathematics,71.02,Mathematics_General,108.0,14.7,74.5,language_oriented
STU0970,Science,80.84,Science_General,108.0,14.7,74.5,language_oriented
STU0970,English,96.27,English_General,108.0,14.7,74.5,language_oriented
STU0970,History,94.05,History_General,108.0,14.7,74.5,language_oriented
STU0970,Buddhism,91.84,Buddhism_General,108.0,14.7,74.5,language_oriented
STU0970,Geography,92.68,Geography_General,108.0,14.7,74.5,language_oriented
STU0970,ICT,77.23,ICT_General,108.0,14.7,74.5,language_oriented
STU0970,Sinhala,96.4,Sinhala_General,108.0,14.7,77.27,language_oriented
STU0970,Mathematics,72.77,Mathematics_General,108.0,14.7,77.27,language_oriented
STU0970,Science,83.14,Science_General,108.0,14.7,77.27,language_oriented
STU0970,English,96.5,English_General,108.0,14.7,77.27,language_oriented
STU0970,History,95.04,History_General,108.0,14.7,77.27,language_oriented
STU0970,Buddhism,91.81,Buddhism_General,108.0,14.7,77.27,language_oriented
STU0970,Geography,94.85,Geography_General,108.0,14.7,77.27,language_oriented
STU0970,ICT,83.5,ICT_General,108.0,14.7,77.27,language_oriented
STU0970,Sinhala,96.19,Sinhala_General,108.0,14.7,77.72,language_oriented
STU0970,Mathematics,76.58,Mathematics_General,108.0,14.7,77.72,language_oriented
STU0970,Science,84.94,Science_General,108.0,14.7,77.72,language_oriented
STU0970,English,96.75,English_General,108.0,14.7,77.72,language_oriented
STU0970,History,96.54,History_General,108.0,14.7,77.72,language_oriented
STU0970,Buddhism,94.97,Buddhism_General,108.0,14.7,77.72,language_oriented
STU0970,Geography,96.02,Geography_General,108.0,14.7,77.72,language_oriented
STU0970,ICT,83.28,ICT_General,108.0,14.7,77.72,language_oriented
STU0971,Sinhala,39.95,Sinhala_General,77.0,10.6,68.5,science_oriented
STU0971,Mathematics,57.03,Mathematics_General,77.0,10.6,68.5,science_oriented
STU0971,Science,62.41,Science_General,77.0,10.6,68.5,science_oriented
STU0971,English,33.9,English_General,77.0,10.6,68.5,science_oriented
STU0971,History,64.55,History_General,77.0,10.6,68.5,science_oriented
STU0971,Buddhism,24.82,Buddhism_General,77.0,10.6,68.5,science_oriented
STU0971,Geography,50.27,Geography_General,77.0,10.6,68.5,science_oriented
STU0971,ICT,71.75,ICT_General,77.0,10.6,68.5,science_oriented
STU0971,Sinhala,44.63,Sinhala_General,77.0,10.6,68.69,science_oriented
STU0971,Mathematics,59.16,Mathematics_General,77.0,10.6,68.69,science_oriented
STU0971,Science,63.14,Science_General,77.0,10.6,68.69,science_oriented
STU0971,English,35.31,English_General,77.0,10.6,68.69,science_oriented
STU0971,History,64.66,History_General,77.0,10.6,68.69,science_oriented
STU0971,Buddhism,28.53,Buddhism_General,77.0,10.6,68.69,science_oriented
STU0971,Geography,50.97,Geography_General,77.0,10.6,68.69,science_oriented
STU0971,ICT,75.28,ICT_General,77.0,10.6,68.69,science_oriented
STU0971,Sinhala,44.54,Sinhala_General,77.0,10.6,68.39,science_oriented
STU0971,Mathematics,60.97,Mathematics_General,77.0,10.6,68.39,science_oriented
STU0971,Science,65.59,Science_General,77.0,10.6,68.39,science_oriented
STU0971,English,38.85,English_General,77.0,10.6,68.39,science_oriented
STU0971,History,68.15,History_General,77.0,10.6,68.39,science_oriented
STU0971,Buddhism,30.24,Buddhism_General,77.0,10.6,68.39,science_oriented
STU0971,Geography,53.4,Geography_General,77.0,10.6,68.39,science_oriented
STU0971,ICT,75.63,ICT_General,77.0,10.6,68.39,science_oriented
STU0972,Sinhala,68.7,Sinhala_General,100.0,10.8,60.5,balanced
STU0972,Mathematics,48.17,Mathematics_General,100.0,10.8,60.5,balanced
STU0972,Science,41.03,Science_General,100.0,10.8,60.5,balanced
STU0972,English,73.41,English_General,100.0,10.8,60.5,balanced
STU0972,History,51.99,History_General,100.0,10.8,60.5,balanced
STU0972,Buddhism,62.25,Buddhism_General,100.0,10.8,60.5,balanced
STU0972,Geography,67.8,Geography_General,100.0,10.8,60.5,balanced
STU0972,ICT,54.25,ICT_General,100.0,10.8,60.5,balanced
STU0972,Sinhala,69.79,Sinhala_General,100.0,10.8,64.65,balanced
STU0972,Mathematics,49.76,Mathematics_General,100.0,10.8,64.65,balanced
STU0972,Science,43.58,Science_General,100.0,10.8,64.65,balanced
STU0972,English,76.32,English_General,100.0,10.8,64.65,balanced
STU0972,History,54.55,History_General,100.0,10.8,64.65,balanced
STU0972,Buddhism,63.69,Buddhism_General,100.0,10.8,64.65,balanced
STU0972,Geography,69.89,Geography_General,100.0,10.8,64.65,balanced
STU0972,ICT,54.9,ICT_General,100.0,10.8,64.65,balanced
STU0972,Sinhala,71.67,Sinhala_General,100.0,10.8,64.77,balanced
STU0972,Mathematics,51.53,Mathematics_General,100.0,10.8,64.77,balanced
STU0972,Science,46.05,Science_General,100.0,10.8,64.77,balanced
STU0972,English,78.06,English_General,100.0,10.8,64.77,balanced
STU0972,History,55.36,History_General,100.0,10.8,64.77,balanced
STU0972,Buddhism,68.81,Buddhism_General,100.0,10.8,64.77,balanced
STU0972,Geography,69.19,Geography_General,100.0,10.8,64.77,balanced
STU0972,ICT,58.53,ICT_General,100.0,10.8,64.77,balanced
STU0973,Sinhala,87.3,Sinhala_General,88.0,9.5,68.5,language_oriented
STU0973,Mathematics,84.76,Mathematics_General,88.0,9.5,68.5,language_oriented
STU0973,Science,68.12,Science_General,88.0,9.5,68.5,language_oriented
STU0973,English,82.34,English_General,88.0,9.5,68.5,language_oriented
STU0973,History,97.84,History_General,88.0,9.5,68.5,language_oriented
STU0973,Buddhism,81.73,Buddhism_General,88.0,9.5,68.5,language_oriented
STU0973,Geography,76.24,Geography_General,88.0,9.5,68.5,language_oriented
STU0973,ICT,90.85,ICT_General,88.0,9.5,68.5,language_oriented
STU0973,Sinhala,89.94,Sinhala_General,88.0,9.5,62.63,language_oriented
STU0973,Mathematics,89.24,Mathematics_General,88.0,9.5,62.63,language_oriented
STU0973,Science,69.03,Science_General,88.0,9.5,62.63,language_oriented
STU0973,English,84.1,English_General,88.0,9.5,62.63,language_oriented
STU0973,History,97.84,History_General,88.0,9.5,62.63,language_oriented
STU0973,Buddhism,86.97,Buddhism_General,88.0,9.5,62.63,language_oriented
STU0973,Geography,82.0,Geography_General,88.0,9.5,62.63,language_oriented
STU0973,ICT,93.3,ICT_General,88.0,9.5,62.63,language_oriented
STU0973,Sinhala,91.6,Sinhala_General,88.0,9.5,66.32,language_oriented
STU0973,Mathematics,89.33,Mathematics_General,88.0,9.5,66.32,language_oriented
STU0973,Science,73.49,Science_General,88.0,9.5,66.32,language_oriented
STU0973,English,86.81,English_General,88.0,9.5,66.32,language_oriented
STU0973,History,97.82,History_General,88.0,9.5,66.32,language_oriented
STU0973,Buddhism,88.23,Buddhism_General,88.0,9.5,66.32,language_oriented
STU0973,Geography,85.45,Geography_General,88.0,9.5,66.32,language_oriented
STU0973,ICT,95.19,ICT_General,88.0,9.5,66.32,language_oriented
STU0974,Sinhala,33.7,Sinhala_General,81.0,9.5,73.5,balanced
STU0974,Mathematics,39.99,Mathematics_General,81.0,9.5,73.5,balanced
STU0974,Science,47.34,Science_General,81.0,9.5,73.5,balanced
STU0974,English,45.26,English_General,81.0,9.5,73.5,balanced
STU0974,History,34.76,History_General,81.0,9.5,73.5,balanced
STU0974,Buddhism,28.53,Buddhism_General,81.0,9.5,73.5,balanced
STU0974,Geography,41.44,Geography_General,81.0,9.5,73.5,balanced
STU0974,ICT,44.32,ICT_General,81.0,9.5,73.5,balanced
STU0974,Sinhala,38.01,Sinhala_General,81.0,9.5,59.09,balanced
STU0974,Mathematics,42.03,Mathematics_General,81.0,9.5,59.09,balanced
STU0974,Science,48.61,Science_General,81.0,9.5,59.09,balanced
STU0974,English,47.55,English_General,81.0,9.5,59.09,balanced
STU0974,History,39.72,History_General,81.0,9.5,59.09,balanced
STU0974,Buddhism,31.9,Buddhism_General,81.0,9.5,59.09,balanced
STU0974,Geography,43.7,Geography_General,81.0,9.5,59.09,balanced
STU0974,ICT,47.79,ICT_General,81.0,9.5,59.09,balanced
STU0974,Sinhala,39.46,Sinhala_General,81.0,9.5,69.43,balanced
STU0974,Mathematics,45.33,Mathematics_General,81.0,9.5,69.43,balanced
STU0974,Science,50.56,Science_General,81.0,9.5,69.43,balanced
STU0974,English,50.13,English_General,81.0,9.5,69.43,balanced
STU0974,History,39.05,History_General,81.0,9.5,69.43,balanced
STU0974,Buddhism,34.24,Buddhism_General,81.0,9.5,69.43,balanced
STU0974,Geography,45.81,Geography_General,81.0,9.5,69.43,balanced
STU0974,ICT,50.4,ICT_General,81.0,9.5,69.43,balanced
STU0975,Sinhala,81.57,Sinhala_General,98.0,14.7,73.0,balanced
STU0975,Mathematics,76.22,Mathematics_General,98.0,14.7,73.0,balanced
STU0975,Science,78.52,Science_General,98.0,14.7,73.0,balanced
STU0975,English,66.42,English_General,98.0,14.7,73.0,balanced
STU0975,History,90.23,History_General,98.0,14.7,73.0,balanced
STU0975,Buddhism,92.56,Buddhism_General,98.0,14.7,73.0,balanced
STU0975,Geography,80.36,Geography_General,98.0,14.7,73.0,balanced
STU0975,ICT,89.1,ICT_General,98.0,14.7,73.0,balanced
STU0975,Sinhala,85.1,Sinhala_General,98.0,14.7,74.75,balanced
STU0975,Mathematics,78.8,Mathematics_General,98.0,14.7,74.75,balanced
STU0975,Science,82.44,Science_General,98.0,14.7,74.75,balanced
STU0975,English,70.73,English_General,98.0,14.7,74.75,balanced
STU0975,History,93.0,History_General,98.0,14.7,74.75,balanced
STU0975,Buddhism,94.06,Buddhism_General,98.0,14.7,74.75,balanced
STU0975,Geography,85.78,Geography_General,98.0,14.7,74.75,balanced
STU0975,ICT,91.37,ICT_General,98.0,14.7,74.75,balanced
STU0975,Sinhala,86.62,Sinhala_General,98.0,14.7,66.32,balanced
STU0975,Mathematics,80.78,Mathematics_General,98.0,14.7,66.32,balanced
STU0975,Science,84.94,Science_General,98.0,14.7,66.32,balanced
STU0975,English,72.0,English_General,98.0,14.7,66.32,balanced
STU0975,History,94.53,History_General,98.0,14.7,66.32,balanced
STU0975,Buddhism,96.04,Buddhism_General,98.0,14.7,66.32,balanced
STU0975,Geography,88.35,Geography_General,98.0,14.7,66.32,balanced
STU0975,ICT,93.48,ICT_General,98.0,14.7,66.32,balanced
STU0976,Sinhala,92.57,Sinhala_General,132.0,15.7,75.0,language_oriented
STU0976,Mathematics,90.7,Mathematics_General,132.0,15.7,75.0,language_oriented
STU0976,Science,93.96,Science_General,132.0,15.7,75.0,language_oriented
STU0976,English,97.56,English_General,132.0,15.7,75.0,language_oriented
STU0976,History,96.71,History_General,132.0,15.7,75.0,language_oriented
STU0976,Buddhism,97.62,Buddhism_General,132.0,15.7,75.0,language_oriented
STU0976,Geography,95.44,Geography_General,132.0,15.7,75.0,language_oriented
STU0976,ICT,81.18,ICT_General,132.0,15.7,75.0,language_oriented
STU0976,Sinhala,93.3,Sinhala_General,132.0,15.7,72.73,language_oriented
STU0976,Mathematics,91.68,Mathematics_General,132.0,15.7,72.73,language_oriented
STU0976,Science,94.39,Science_General,132.0,15.7,72.73,language_oriented
STU0976,English,97.62,English_General,132.0,15.7,72.73,language_oriented
STU0976,History,96.95,History_General,132.0,15.7,72.73,language_oriented
STU0976,Buddhism,97.84,Buddhism_General,132.0,15.7,72.73,language_oriented
STU0976,Geography,96.18,Geography_General,132.0,15.7,72.73,language_oriented
STU0976,ICT,83.42,ICT_General,132.0,15.7,72.73,language_oriented
STU0976,Sinhala,95.5,Sinhala_General,132.0,15.7,76.68,language_oriented
STU0976,Mathematics,93.83,Mathematics_General,132.0,15.7,76.68,language_oriented
STU0976,Science,94.25,Science_General,132.0,15.7,76.68,language_oriented
STU0976,English,97.78,English_General,132.0,15.7,76.68,language_oriented
STU0976,History,97.68,History_General,132.0,15.7,76.68,language_oriented
STU0976,Buddhism,97.54,Buddhism_General,132.0,15.7,76.68,language_oriented
